valid_time,price_buy,price_sell,generation,consumption,power_buy,power_sell,battery_charge,battery_discharge,battery_state,energy_cost,grid_cost_energy,total_grid_cost,total_cost
2019-11-15T07:00:00.000+00:00,0.4642,0.38420000000000004,486.68380683954217,348.76329256148034,0,137.92051427806183,0,0,216.2574836137099,-52.98906158563136,2.0688077141709273,9.997082792266728,-42.99197879336463
2019-11-15T08:00:00.000+00:00,0.4596,0.37960000000000005,518.7921642631637,338.18242172448987,0,180.60974253867386,0,0,216.2574836137099,-68.55945826768061,2.709146138080108,10.637421216175907,-57.922037051504695
2019-11-15T09:00:00.000+00:00,0.4572,0.37720000000000004,537.2120418803564,348.48183005415876,0,188.73021182619766,0,0,216.2574836137099,-71.18903590084176,2.830953177392965,10.759228255488765,-60.42980764535299
2019-11-15T10:00:00.000+00:00,0.4564,0.3764,612.9486922866087,316.2494570931444,0,296.6992351934643,0,0,216.2574836137099,-111.67759212681996,4.450488527901964,12.378763605997763,-99.2988285208222
2019-11-15T11:00:00.000+00:00,0.4534,0.37340000000000007,479.6849912988835,342.57310402727984,0,137.11188727160368,0,0,216.2574836137099,-51.19757870721682,2.056678309074055,9.984953387169854,-41.21262532004696
2019-11-15T12:00:00.000+00:00,0.45449999999999996,0.3745,497.49272131463715,324.8975049061609,0,172.59521640847623,0,0,216.2574836137099,-64.63690854497435,2.5889282461271432,10.517203324222942,-54.1197052207514
2019-11-15T13:00:00.000+00:00,0.45999999999999996,0.38,474.4755108858983,320.46947198996355,0,154.00603889593475,0,0,216.2574836137099,-58.522294780455205,2.3100905834390213,10.238365661534822,-48.28392911892038
2019-11-15T14:00:00.000+00:00,0.46749999999999997,0.3875,464.7871036556633,330.67433645966736,0,134.11276719599596,0,0,216.2574836137099,-51.96869728844843,2.0116915079399393,9.93996658603574,-42.028730702412695
2019-11-15T15:00:00.000+00:00,0.476,0.396,466.21385624356697,360.19403639527656,0,106.01981984829041,0,0,216.2574836137099,-41.983848659923005,1.5902972977243561,9.518572375820156,-32.46527628410285
2019-11-15T16:00:00.000+00:00,0.4827,0.40270000000000006,469.80880746084716,360.14158306959337,0,109.6672243912538,0,0,216.2574836137099,-44.16299126235791,1.6450083658688068,9.573283443964606,-34.58970781839331
2019-11-15T17:00:00.000+00:00,0.47409999999999997,0.3941,469.98892695582845,334.1916236847307,0,135.79730327109775,0,0,216.2574836137099,-53.51771721913962,2.036959549066466,9.965234627162266,-43.55248259197735
2019-11-15T18:00:00.000+00:00,0.46399999999999997,0.384,468.91679161002526,322.77704029258786,0,146.1397513174374,0,0,216.2574836137099,-56.117664505895966,2.192096269761561,10.120371347857361,-45.9972931580386
2019-11-15T19:00:00.000+00:00,0.45549999999999996,0.3755,465.7055877203376,293.3530768880313,0,172.35251083230628,0,0,216.2574836137099,-64.718367817531,2.585287662484594,10.513562740580394,-54.204805076950606
2019-11-15T20:00:00.000+00:00,0.45349999999999996,0.3735,451.68565002024036,284.0873432074808,0,167.59830681275957,0,0,216.2574836137099,-62.5979675945657,2.5139746021913933,10.442249680287192,-52.155717914278505
2019-11-15T21:00:00.000+00:00,0.44039999999999996,0.3604,453.9932946225837,279.75117825953794,0,174.24211636304574,0,0,216.2574836137099,-62.796858737241685,2.613631745445686,10.541906823541485,-52.2549519137002
2019-11-15T22:00:00.000+00:00,0.4246,0.3446,426.04782216625625,265.6312171891836,0,160.41660497707267,0,0,216.2574836137099,-55.27956207509924,2.40624907465609,10.33452415275189,-44.94503792234735
2019-11-15T23:00:00.000+00:00,0.40979999999999994,0.3298,351.8268939881396,260.4876042166044,0,0,91.33928977153522,0,298.4628444080916,0,0,7.928275078095799,7.928275078095799
2019-11-16T00:00:00.000+00:00,0.41069999999999995,0.3307,329.14487941276633,253.4484495462791,0,0,75.69642986648722,0,366.5896312879301,0,0,7.928275078095799,7.928275078095799
2019-11-16T01:00:00.000+00:00,0.4053,0.32530000000000003,333.0402668450506,257.820017320962,0,0,75.22024952408862,0,434.28785585960986,0,0,7.928275078095799,7.928275078095799
